1,3,"enp0s10",1658484943.563456,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,3,"enp0s10",1658484979.784069,"int",37,"10.0.0.11","10.0.1.11",22804,1210384,808,0,0,31979,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484979.784069,"int",37,"10.0.0.12","10.0.1.12",8710,415250,275,0,0,4115,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484980.784148,"int",38,"10.0.0.11","10.0.1.11",760,288410,191,124,0,4637,1,0,86,3,"99.178.354.658"
999,3,"enp0s10",1658484980.784148,"int",38,"10.0.0.11","10.0.1.11",23747,1205890,805,0,0,32583,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484980.784148,"int",38,"10.0.0.12","10.0.1.12",10653,495280,328,0,0,6011,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484981.784347,"int",39,"10.0.0.11","10.0.1.11",858,320120,212,117,0,4360,1,0,85,2,"99.178.354.658"
999,3,"enp0s10",1658484981.784347,"int",39,"10.0.0.11","10.0.1.11",21259,1241842,829,0,0,33548,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484981.784347,"int",39,"10.0.0.12","10.0.1.12",7526,794260,526,0,0,7464,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484982.784352,"int",40,"10.0.0.11","10.0.1.11",850,434880,288,162,0,7707,1,0,86,3,"99.178.354.658"
999,3,"enp0s10",1658484982.784352,"int",40,"10.0.0.11","10.0.1.11",25429,1246336,832,0,0,33918,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484982.784352,"int",40,"10.0.0.12","10.0.1.12",11070,632690,419,0,0,7254,0,0,0,0,"99.178.354.658"
200,3,"enp0s10",1658484983.772253,86694,51,86535,0,96225309,0
999,3,"enp0s10",1658484983.784450,"int",41,"10.0.0.11","10.0.1.11",954,265760,176,117,0,4708,1,0,80,2,"99.178.354.658"
999,3,"enp0s10",1658484983.784450,"int",41,"10.0.0.11","10.0.1.11",25299,1147468,766,0,0,30889,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484983.784450,"int",41,"10.0.0.12","10.0.1.12",11132,484710,321,0,0,5837,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484984.784588,"int",42,"10.0.0.11","10.0.1.11",1067,243110,161,119,0,3688,1,0,71,3,"99.178.354.658"
999,3,"enp0s10",1658484984.784588,"int",42,"10.0.0.11","10.0.1.11",24928,1168440,780,0,0,30822,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484984.784588,"int",42,"10.0.0.12","10.0.1.12",7611,143450,95,0,0,1200,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484985.784606,"int",43,"10.0.0.11","10.0.1.11",888,273310,181,118,0,4011,1,0,78,3,"99.178.354.658"
999,3,"enp0s10",1658484985.784606,"int",43,"10.0.0.11","10.0.1.11",21190,1192408,796,0,0,31889,0,0,0,0,"99.178.376.658"
